transaction_id,date,customer_id,product_id,product_name,category,store,customer_type,quantity,unit_price,discount,revenue,payment_method
TXN_20240902076,2024-09-19,CUST_0317,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,4999.0,0.0,4999.0,Debit Card
TXN_20240902077,2024-09-19,CUST_0390,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,1899.0,569.7,3228.3,UPI
TXN_20240902078,2024-09-19,CUST_0004,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,4999.0,499.9,4499.1,UPI
TXN_20240902079,2024-09-19,CUST_0392,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,4999.0,0.0,9998.0,Debit Card
TXN_20240902080,2024-09-19,CUST_0137,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,2,249.0,74.7,423.3,Credit Card
TXN_20240902081,2024-09-19,CUST_0493,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-103 (BKC, Mumbai)",NEW,2,999.0,0.0,1998.0,Paytm Wallet
TXN_20240902082,2024-09-19,CUST_0273,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",RETURNING,3,349.0,52.35,994.65,Debit Card
TXN_20240902083,2024-09-19,CUST_0143,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1899.0,189.9,1709.1,UPI
TXN_20240902084,2024-09-19,CUST_0208,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,8499.0,849.9,16148.1,Debit Card
TXN_20240902085,2024-09-19,CUST_0065,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,999.0,99.9,899.1,Credit Card
TXN_20240902086,2024-09-19,CUST_0203,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-105 (Park Street, Kolkata)",RETURNING,1,999.0,0.0,999.0,UPI
TXN_20240902087,2024-09-19,CUST_0449,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,8499.0,1699.8,15298.2,UPI
TXN_20240902088,2024-09-19,CUST_0038,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,8499.0,0.0,8499.0,UPI
TXN_20240902089,2024-09-19,CUST_0282,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,4999.0,499.9,4499.1,UPI
TXN_20240902090,2024-09-19,CUST_0405,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,8499.0,0.0,8499.0,Credit Card
TXN_20240902091,2024-09-19,CUST_0280,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,1499.0,224.85,1274.15,UPI
TXN_20240902092,2024-09-19,CUST_0017,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,2,249.0,49.8,448.2,Credit Card
TXN_20240902093,2024-09-19,CUST_0043,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1899.0,94.95,1804.05,Debit Card
TXN_20240902094,2024-09-19,CUST_0225,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,2,2299.0,229.9,4368.1,Paytm Wallet
TXN_20240902095,2024-09-19,CUST_0014,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,1,249.0,24.9,224.1,UPI
TXN_20240902096,2024-09-19,CUST_0149,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,1,249.0,0.0,249.0,Credit Card
TXN_20240902097,2024-09-19,CUST_0277,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1299.0,129.9,1169.1,UPI
TXN_20240902098,2024-09-19,CUST_0423,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",NEW,1,249.0,0.0,249.0,UPI
TXN_20240902099,2024-09-19,CUST_0021,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,499.0,0.0,499.0,UPI
TXN_20240902100,2024-09-19,CUST_0126,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1899.0,94.95,1804.05,UPI
TXN_20240902101,2024-09-19,CUST_0077,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1299.0,129.9,1169.1,UPI
TXN_20240902102,2024-09-19,CUST_0165,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1899.0,189.9,1709.1,UPI
TXN_20240902103,2024-09-19,CUST_0022,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,1,699.0,0.0,699.0,UPI
TXN_20240902104,2024-09-19,CUST_0211,PRD_A204,Heavy Duty POS Lanyard Strap,Accessories,"Store-105 (Park Street, Kolkata)",NEW,1,149.0,7.45,141.55,Debit Card
TXN_20240902105,2024-09-19,CUST_0009,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,2,2299.0,0.0,4598.0,UPI
TXN_20240902106,2024-09-19,CUST_0063,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,3,599.0,89.85,1707.15,UPI
TXN_20240902107,2024-09-19,CUST_0003,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,3,8499.0,1274.85,24222.15,UPI
TXN_20240902108,2024-09-19,CUST_0451,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-105 (Park Street, Kolkata)",RETURNING,1,1499.0,0.0,1499.0,Credit Card
TXN_20240902109,2024-09-19,CUST_0205,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,8499.0,0.0,8499.0,UPI
TXN_20240902110,2024-09-19,CUST_0348,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,8499.0,424.95,8074.05,UPI
TXN_20240902111,2024-09-19,CUST_0153,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,4999.0,0.0,9998.0,Credit Card
TXN_20240902112,2024-09-19,CUST_0433,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-102 (Indiranagar, Bengaluru)",NEW,1,499.0,74.85,424.15,UPI
TXN_20240902113,2024-09-19,CUST_0237,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,599.0,89.85,509.15,UPI
TXN_20240902114,2024-09-19,CUST_0182,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-103 (BKC, Mumbai)",NEW,2,1499.0,299.8,2698.2,UPI
TXN_20240902115,2024-09-19,CUST_0207,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,1,2299.0,0.0,2299.0,Paytm Wallet
TXN_20240902116,2024-09-19,CUST_0467,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",NEW,1,249.0,0.0,249.0,Debit Card
TXN_20240902117,2024-09-19,CUST_0442,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,3,8499.0,3824.55,21672.45,UPI
TXN_20240902118,2024-09-19,CUST_0116,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,249.0,12.45,236.55,UPI
TXN_20240902119,2024-09-19,CUST_0426,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-103 (BKC, Mumbai)",RETURNING,2,1999.0,199.9,3798.1,Credit Card
TXN_20240902120,2024-09-19,CUST_0345,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,1,349.0,52.35,296.65,UPI
TXN_20240902121,2024-09-19,CUST_0105,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-102 (Indiranagar, Bengaluru)",NEW,3,999.0,299.7,2697.3,UPI
TXN_20240902122,2024-09-19,CUST_0270,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-103 (BKC, Mumbai)",NEW,2,8499.0,0.0,16998.0,Credit Card
TXN_20240902123,2024-09-19,CUST_0414,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,4999.0,249.95,4749.05,UPI
TXN_20240902124,2024-09-19,CUST_0239,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,1,249.0,0.0,249.0,Credit Card
TXN_20240902125,2024-09-19,CUST_0324,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,349.0,0.0,349.0,UPI
TXN_20240902126,2024-09-19,CUST_0116,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,2,1499.0,149.9,2848.1,Paytm Wallet
TXN_20240902127,2024-09-19,CUST_0471,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,249.0,37.35,211.65,UPI
TXN_20240902128,2024-09-19,CUST_0492,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-104 (Banjara Hills, Hyderabad)",NEW,2,499.0,49.9,948.1,UPI
TXN_20240902129,2024-09-19,CUST_0005,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1499.0,0.0,1499.0,Debit Card
TXN_20240902130,2024-09-19,CUST_0301,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,4999.0,499.9,9498.1,Paytm Wallet
TXN_20240902131,2024-09-19,CUST_0126,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,349.0,17.45,331.55,UPI
TXN_20240902132,2024-09-19,CUST_0146,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,2299.0,0.0,2299.0,UPI
TXN_20240902133,2024-09-19,CUST_0318,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,349.0,34.9,314.1,UPI
TXN_20240902134,2024-09-19,CUST_0030,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-105 (Park Street, Kolkata)",NEW,1,1499.0,0.0,1499.0,UPI
TXN_20240902135,2024-09-19,CUST_0396,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-101 (Connaught Place, Delhi)",RETURNING,2,299.0,0.0,598.0,UPI
TXN_20240902136,2024-09-19,CUST_0430,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,2,1499.0,0.0,2998.0,UPI
TXN_20240902137,2024-09-19,CUST_0371,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,4999.0,249.95,4749.05,UPI
TXN_20240902138,2024-09-19,CUST_0232,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,2,8499.0,2549.7,14448.3,Credit Card
TXN_20240902139,2024-09-19,CUST_0439,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",NEW,1,249.0,0.0,249.0,Credit Card
TXN_20240902140,2024-09-19,CUST_0425,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,1899.0,189.9,3608.1,UPI
TXN_20240902141,2024-09-19,CUST_0223,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-101 (Connaught Place, Delhi)",NEW,1,1999.0,0.0,1999.0,Credit Card
TXN_20240902142,2024-09-19,CUST_0219,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",NEW,3,2299.0,1034.55,5862.45,Net Banking
TXN_20240902143,2024-09-19,CUST_0029,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,499.0,24.95,474.05,Debit Card
TXN_20240902144,2024-09-19,CUST_0391,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1499.0,0.0,1499.0,Paytm Wallet
TXN_20240902145,2024-09-19,CUST_0109,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,4999.0,0.0,9998.0,UPI
TXN_20240902146,2024-09-19,CUST_0221,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,499.0,49.9,948.1,UPI
TXN_20240902147,2024-09-19,CUST_0391,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-102 (Indiranagar, Bengaluru)",NEW,1,699.0,104.85,594.15,Debit Card
TXN_20240902148,2024-09-19,CUST_0149,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,1,249.0,12.45,236.55,Debit Card
TXN_20240902149,2024-09-19,CUST_0230,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,2299.0,114.95,2184.05,Credit Card
TXN_20240902150,2024-09-19,CUST_0282,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,2,249.0,0.0,498.0,UPI
TXN_20240902151,2024-09-19,CUST_0371,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,4999.0,249.95,4749.05,Credit Card
TXN_20240902152,2024-09-19,CUST_0311,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-105 (Park Street, Kolkata)",NEW,1,2299.0,114.95,2184.05,Credit Card
TXN_20240902153,2024-09-19,CUST_0412,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",NEW,1,8499.0,0.0,8499.0,Paytm Wallet
TXN_20240902154,2024-09-19,CUST_0131,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-102 (Indiranagar, Bengaluru)",NEW,1,299.0,14.95,284.05,Credit Card
TXN_20240902155,2024-09-19,CUST_0483,PRD_A205,Bluetooth Audio Dongle Mini,Accessories,"Store-105 (Park Street, Kolkata)",RETURNING,1,399.0,39.9,359.1,UPI
TXN_20240902156,2024-09-19,CUST_0283,PRD_A205,Bluetooth Audio Dongle Mini,Accessories,"Store-105 (Park Street, Kolkata)",NEW,1,399.0,19.95,379.05,Debit Card
TXN_20240902157,2024-09-19,CUST_0438,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1299.0,0.0,1299.0,UPI
TXN_20240902158,2024-09-19,CUST_0488,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,299.0,0.0,598.0,UPI
TXN_20240902159,2024-09-19,CUST_0159,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,3,299.0,0.0,897.0,Debit Card
TXN_20240902160,2024-09-19,CUST_0414,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,2,2299.0,459.8,4138.2,UPI
TXN_20240902161,2024-09-19,CUST_0289,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,1,699.0,34.95,664.05,Paytm Wallet
TXN_20240902162,2024-09-19,CUST_0243,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,4999.0,0.0,4999.0,Net Banking
TXN_20240902163,2024-09-19,CUST_0329,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1299.0,194.85,1104.15,Credit Card
TXN_20240902164,2024-09-19,CUST_0267,PRD_A204,Heavy Duty POS Lanyard Strap,Accessories,"Store-103 (BKC, Mumbai)",RETURNING,1,149.0,0.0,149.0,UPI
TXN_20240902165,2024-09-19,CUST_0487,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-105 (Park Street, Kolkata)",RETURNING,2,499.0,149.7,848.3,Debit Card
TXN_20240902166,2024-09-19,CUST_0460,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,3,1899.0,0.0,5697.0,Credit Card
TXN_20240902167,2024-09-19,CUST_0313,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1299.0,0.0,1299.0,Credit Card
TXN_20240902168,2024-09-19,CUST_0184,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-102 (Indiranagar, Bengaluru)",NEW,1,699.0,0.0,699.0,Debit Card
TXN_20240902169,2024-09-19,CUST_0196,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-103 (BKC, Mumbai)",NEW,1,299.0,0.0,299.0,Debit Card
TXN_20240902170,2024-09-19,CUST_0008,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,299.0,29.9,269.1,Net Banking
TXN_20240902171,2024-09-19,CUST_0393,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,4999.0,749.85,4249.15,UPI
TXN_20240902172,2024-09-19,CUST_0432,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,2,4999.0,499.9,9498.1,Debit Card
TXN_20240902173,2024-09-19,CUST_0436,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,2,499.0,99.8,898.2,UPI
TXN_20240902174,2024-09-19,CUST_0386,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,8499.0,424.95,8074.05,Net Banking
TXN_20240902175,2024-09-19,CUST_0200,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1499.0,0.0,1499.0,UPI
TXN_20240902176,2024-09-19,CUST_0042,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,349.0,34.9,314.1,UPI
TXN_20240902177,2024-09-19,CUST_0034,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,1899.0,0.0,1899.0,UPI
TXN_20240902178,2024-09-19,CUST_0311,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1499.0,0.0,1499.0,UPI
TXN_20240902179,2024-09-19,CUST_0323,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-105 (Park Street, Kolkata)",RETURNING,3,499.0,74.85,1422.15,UPI
TXN_20240902180,2024-09-19,CUST_0189,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,8499.0,849.9,7649.1,UPI
TXN_20240902181,2024-09-19,CUST_0307,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,8499.0,1274.85,7224.15,Net Banking
TXN_20240902182,2024-09-19,CUST_0372,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1299.0,64.95,1234.05,UPI
TXN_20240902183,2024-09-19,CUST_0285,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,2299.0,229.9,2069.1,Paytm Wallet
TXN_20240902184,2024-09-19,CUST_0473,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,1499.0,0.0,1499.0,Debit Card
TXN_20240902185,2024-09-19,CUST_0012,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1899.0,284.85,1614.15,UPI
TXN_20240902186,2024-09-19,CUST_0233,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,3,8499.0,1274.85,24222.15,UPI
TXN_20240902187,2024-09-19,CUST_0177,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,999.0,0.0,999.0,UPI
TXN_20240902188,2024-09-20,CUST_0461,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-101 (Connaught Place, Delhi)",RETURNING,2,999.0,0.0,1998.0,UPI
TXN_20240902189,2024-09-20,CUST_0217,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",NEW,3,8499.0,0.0,25497.0,UPI
TXN_20240902190,2024-09-20,CUST_0280,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-103 (BKC, Mumbai)",RETURNING,2,299.0,0.0,598.0,Net Banking
TXN_20240902191,2024-09-20,CUST_0280,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,8499.0,0.0,8499.0,Credit Card
TXN_20240902192,2024-09-20,CUST_0025,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,4999.0,0.0,4999.0,Debit Card
TXN_20240902193,2024-09-20,CUST_0221,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,8499.0,0.0,16998.0,UPI
TXN_20240902194,2024-09-20,CUST_0241,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,699.0,69.9,1328.1,UPI
TXN_20240902195,2024-09-20,CUST_0469,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,4999.0,999.8,8998.2,Net Banking
TXN_20240902196,2024-09-20,CUST_0302,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-102 (Indiranagar, Bengaluru)",NEW,1,699.0,0.0,699.0,UPI
TXN_20240902197,2024-09-20,CUST_0499,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",NEW,1,1299.0,64.95,1234.05,UPI
TXN_20240902198,2024-09-20,CUST_0375,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,349.0,0.0,349.0,Debit Card
TXN_20240902199,2024-09-20,CUST_0448,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",NEW,2,2299.0,459.8,4138.2,UPI
TXN_20240902200,2024-09-20,CUST_0349,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,1999.0,399.8,3598.2,Paytm Wallet
TXN_20240902201,2024-09-20,CUST_0012,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1299.0,0.0,1299.0,Paytm Wallet
TXN_20240902202,2024-09-20,CUST_0061,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,1299.0,194.85,1104.15,UPI
TXN_20240902203,2024-09-20,CUST_0208,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,3,499.0,149.7,1347.3,UPI
TXN_20240902204,2024-09-20,CUST_0074,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1499.0,74.95,1424.05,UPI
TXN_20240902205,2024-09-20,CUST_0082,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1499.0,74.95,1424.05,UPI
TXN_20240902206,2024-09-20,CUST_0172,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-104 (Banjara Hills, Hyderabad)",NEW,3,699.0,104.85,1992.15,UPI
TXN_20240902207,2024-09-20,CUST_0077,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,249.0,0.0,249.0,Credit Card
TXN_20240902208,2024-09-20,CUST_0168,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,299.0,29.9,568.1,UPI
TXN_20240902209,2024-09-20,CUST_0350,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,8499.0,849.9,7649.1,Debit Card
TXN_20240902210,2024-09-20,CUST_0488,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,4999.0,1499.7,8498.3,Credit Card
TXN_20240902211,2024-09-20,CUST_0118,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,349.0,17.45,331.55,UPI
TXN_20240902212,2024-09-20,CUST_0497,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,8499.0,849.9,7649.1,Credit Card
TXN_20240902213,2024-09-20,CUST_0284,PRD_A205,Bluetooth Audio Dongle Mini,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,1,399.0,19.95,379.05,UPI
TXN_20240902214,2024-09-20,CUST_0235,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1999.0,0.0,1999.0,UPI
TXN_20240902215,2024-09-20,CUST_0459,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,699.0,139.8,1258.2,Credit Card
TXN_20240902216,2024-09-20,CUST_0014,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,1499.0,224.85,1274.15,UPI
TXN_20240902217,2024-09-20,CUST_0322,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,349.0,0.0,349.0,UPI
